Store,Dept,Date,Weekly_Pred
39.0,13.0,2011-03-25,51574.43499999408
39.0,13.0,2011-04-01,54274.02499999393
39.0,13.0,2011-04-08,51730.2349999911
39.0,13.0,2011-04-15,52586.92499999151
39.0,13.0,2011-04-22,53809.9849999911
39.0,13.0,2011-04-29,53040.204999993635
39.0,14.0,2011-03-04,18941.219999989517
39.0,14.0,2011-03-11,17264.069999989522
39.0,14.0,2011-03-18,17635.059999989542
39.0,14.0,2011-03-25,16002.429999989508
39.0,14.0,2011-04-01,18325.90999998952
39.0,14.0,2011-04-08,17686.299999989504
39.0,14.0,2011-04-15,16396.459999989507
39.0,14.0,2011-04-22,15712.62999998949
39.0,14.0,2011-04-29,16899.1099999895
39.0,16.0,2011-03-04,31029.967499989278
39.0,16.0,2011-03-11,39130.3474999873
39.0,16.0,2011-03-18,68251.83749998939
39.0,16.0,2011-03-25,37872.92749998924
39.0,16.0,2011-04-01,60377.337499988455
39.0,16.0,2011-04-08,57018.827499986815
39.0,16.0,2011-04-15,51478.487499986964
39.0,16.0,2011-04-22,52798.027499987
39.0,16.0,2011-04-29,54527.7074999895
39.0,17.0,2011-03-04,11633.187499994001
39.0,17.0,2011-03-11,9937.967499994495
39.0,17.0,2011-03-18,12991.39749999373
39.0,17.0,2011-03-25,10987.287499994094
39.0,17.0,2011-04-01,11496.34749999415
39.0,17.0,2011-04-08,9708.937499994467
39.0,17.0,2011-04-15,8707.857499994392
39.0,17.0,2011-04-22,9497.52749999455
39.0,17.0,2011-04-29,8594.827499993899
39.0,18.0,2011-03-04,2070.7199999953355
39.0,18.0,2011-03-11,3662.0499999949443
39.0,18.0,2011-03-18,3785.119999995475
39.0,18.0,2011-03-25,7035.269999995382
39.0,18.0,2011-04-01,21361.9299999953
39.0,18.0,2011-04-08,10100.989999994888
39.0,18.0,2011-04-15,1384.5199999949166
39.0,18.0,2011-04-22,973.5399999949352
39.0,18.0,2011-04-29,867.0899999952146
39.0,19.0,2011-03-11,8.99999999999997
39.0,19.0,2011-04-08,8.99999999999997
39.0,20.0,2011-03-04,5516.232499996129
39.0,20.0,2011-03-11,6224.402499996753
39.0,20.0,2011-03-18,8342.162499996064
39.0,20.0,2011-03-25,5596.1824999963155
39.0,20.0,2011-04-01,6541.752499996381
39.0,20.0,2011-04-08,5844.622499996725
39.0,20.0,2011-04-15,5970.902499996753
39.0,20.0,2011-04-22,6249.582499996688
39.0,20.0,2011-04-29,7265.452499996101
39.0,21.0,2011-03-04,5891.307499998598
39.0,21.0,2011-03-11,6917.817499998957
39.0,21.0,2011-03-18,6472.657499998459
39.0,21.0,2011-03-25,6555.877499998547
39.0,21.0,2011-04-01,8466.597499998636
39.0,21.0,2011-04-08,7048.297499998938
39.0,21.0,2011-04-15,6207.907499998924
39.0,21.0,2011-04-22,5997.76749999891
39.0,21.0,2011-04-29,6262.52749999857
39.0,22.0,2011-03-04,12705.620000000588
39.0,22.0,2011-03-11,12949.439999999024
39.0,22.0,2011-03-18,14311.810000000532
39.0,22.0,2011-03-25,12684.680000000179
39.0,22.0,2011-04-01,10831.540000000048
39.0,22.0,2011-04-08,12207.429999999247
39.0,22.0,2011-04-15,10455.009999999322
39.0,22.0,2011-04-22,11405.039999999117
39.0,22.0,2011-04-29,12124.770000000495
39.0,23.0,2011-03-04,12759.697499985612
39.0,23.0,2011-03-11,13273.737499986115
39.0,23.0,2011-03-18,14796.627499985547
39.0,23.0,2011-03-25,12780.47749998564
39.0,23.0,2011-04-01,15117.307499985714
39.0,23.0,2011-04-08,15077.55749998618
39.0,23.0,2011-04-15,13827.627499986012
39.0,23.0,2011-04-22,14493.147499986264
39.0,23.0,2011-04-29,14497.377499985547
39.0,24.0,2011-03-04,4271.349999997288
39.0,24.0,2011-03-11,6119.729999996944
39.0,24.0,2011-03-18,4956.649999997335
39.0,24.0,2011-03-25,4258.159999997228
39.0,24.0,2011-04-01,6276.699999997149
39.0,24.0,2011-04-08,6081.349999996939
39.0,24.0,2011-04-15,5057.809999997018
39.0,24.0,2011-04-22,4798.399999996986
39.0,24.0,2011-04-29,5232.609999997298
39.0,25.0,2011-03-04,6390.9524999994555
39.0,25.0,2011-03-11,6913.452499998757
39.0,25.0,2011-03-18,8070.4524999994555
39.0,25.0,2011-03-25,6199.732499999251
39.0,25.0,2011-04-01,8253.952499999223
39.0,25.0,2011-04-08,7984.452499998757
39.0,25.0,2011-04-15,6625.70249999899
39.0,25.0,2011-04-22,7111.702499998757
39.0,25.0,2011-04-29,7573.202499999223
39.0,26.0,2011-03-04,8988.320000000458
39.0,26.0,2011-03-11,9853.430000000328
39.0,26.0,2011-03-18,10593.900000000474
39.0,26.0,2011-03-25,7636.4800000004325
39.0,26.0,2011-04-01,10531.730000000432
39.0,26.0,2011-04-08,10606.910000000309
39.0,26.0,2011-04-15,9401.530000000304
39.0,26.0,2011-04-22,9761.690000000279
39.0,26.0,2011-04-29,8685.070000000458
39.0,27.0,2011-03-04,1447.7724999990373
39.0,27.0,2011-03-11,1531.2724999990228
39.0,27.0,2011-03-18,1287.7724999990373
39.0,27.0,2011-03-25,1009.2724999990301
39.0,27.0,2011-04-01,1142.2724999990373
39.0,27.0,2011-04-08,984.7724999990228
39.0,27.0,2011-04-15,952.7724999990301
39.0,27.0,2011-04-22,789.9324999990263
39.0,27.0,2011-04-29,757.7124999990324
39.0,28.0,2011-03-04,890.5674999998788
39.0,28.0,2011-03-11,907.6474999998369
39.0,28.0,2011-03-18,465.1174999998817
39.0,28.0,2011-03-25,708.5074999998666
39.0,28.0,2011-04-01,656.7574999998666
39.0,28.0,2011-04-08,778.0974999998485
39.0,28.0,2011-04-15,687.0874999998538
39.0,28.0,2011-04-22,565.4574999998346
39.0,28.0,2011-04-29,485.0574999998695
39.0,29.0,2011-03-04,5204.357499997912
39.0,29.0,2011-03-11,5092.437499997637
39.0,29.0,2011-03-18,5485.037499997963
39.0,29.0,2011-03-25,4245.927499997861
39.0,29.0,2011-04-01,5344.467499997898
39.0,29.0,2011-04-08,5151.477499997674
39.0,29.0,2011-04-15,5335.33749999766
39.0,29.0,2011-04-22,5058.33749999766
39.0,29.0,2011-04-29,4702.577499997884
39.0,30.0,2011-03-04,2517.609999998304
39.0,30.0,2011-03-11,2676.1099999984785
39.0,30.0,2011-03-18,2751.7499999982597
39.0,30.0,2011-03-25,2122.109999998304
39.0,30.0,2011-04-01,2837.609999998362
39.0,30.0,2011-04-08,2798.989999998483
39.0,30.0,2011-04-15,2762.229999998474
39.0,30.0,2011-04-22,3246.6099999985368
39.0,30.0,2011-04-29,3866.819999998325
39.0,31.0,2011-03-04,1190.6149999997053
39.0,31.0,2011-03-11,1197.8650000000546
39.0,31.0,2011-03-18,1169.214999999682
39.0,31.0,2011-03-25,669.1149999998217
39.0,31.0,2011-04-01,717.1149999998217
39.0,31.0,2011-04-08,582.1150000000546
39.0,31.0,2011-04-15,823.6150000000546
39.0,31.0,2011-04-22,852.615000000171
39.0,31.0,2011-04-29,965.49499999971
39.0,32.0,2011-03-04,4940.599999992303
39.0,32.0,2011-03-11,3970.6199999924384
39.0,32.0,2011-03-18,6182.599999992303
39.0,32.0,2011-03-25,3345.3599999923126
39.0,32.0,2011-04-01,5500.639999992341
39.0,32.0,2011-04-08,4249.129999992448
39.0,32.0,2011-04-15,5266.459999992406
39.0,32.0,2011-04-22,3958.6699999924267
39.0,32.0,2011-04-29,4834.489999992317
39.0,33.0,2011-03-04,5230.594999998696
39.0,33.0,2011-03-11,5674.794999998824
39.0,33.0,2011-03-18,6619.314999998697
39.0,33.0,2011-03-25,4246.444999998702
39.0,33.0,2011-04-01,7342.094999998725
39.0,33.0,2011-04-08,7040.824999998794
39.0,33.0,2011-04-15,5641.344999998783
39.0,33.0,2011-04-22,5133.444999998818
39.0,33.0,2011-04-29,5110.944999998702
39.0,34.0,2011-03-04,16872.109999996243
39.0,34.0,2011-03-11,16201.609999996184
39.0,34.0,2011-03-18,16975.109999996243
39.0,34.0,2011-03-25,12629.989999996204
39.0,34.0,2011-04-01,14599.609999996213
39.0,34.0,2011-04-08,16482.11999999618
39.0,34.0,2011-04-15,13829.609999996184
39.0,34.0,2011-04-22,14977.60999999617
39.0,34.0,2011-04-29,17548.609999996213
39.0,35.0,2011-03-04,2190.7150000004776
39.0,35.0,2011-03-11,2974.715000000012
39.0,35.0,2011-03-18,3206.5550000005614
39.0,35.0,2011-03-25,2550.715000000245
39.0,35.0,2011-04-01,2699.715000000245
39.0,35.0,2011-04-08,3236.715000000012
39.0,35.0,2011-04-15,3180.715000000012
39.0,35.0,2011-04-22,2813.714999999779
39.0,35.0,2011-04-29,3667.7150000004776
39.0,36.0,2011-03-04,930.8749999970996
39.0,36.0,2011-03-11,1168.3749999970414
39.0,36.0,2011-03-18,1837.3749999970996
39.0,36.0,2011-03-25,892.8749999970705
39.0,36.0,2011-04-01,1728.3749999970705
39.0,36.0,2011-04-08,1237.8749999970414
39.0,36.0,2011-04-15,1216.3749999970414
39.0,36.0,2011-04-22,754.8749999970414
39.0,36.0,2011-04-29,1203.8749999970996
39.0,38.0,2011-03-04,43358.61499998829
39.0,38.0,2011-03-11,43962.97499998723
39.0,38.0,2011-03-18,39425.654999988794
39.0,38.0,2011-03-25,38512.03499998822
39.0,38.0,2011-04-01,48547.61499998829
39.0,38.0,2011-04-08,38635.32499998732
39.0,38.0,2011-04-15,39166.874999987136
39.0,38.0,2011-04-22,41434.90499998693
39.0,38.0,2011-04-29,40488.694999988365
39.0,40.0,2011-03-04,60290.19500001336
39.0,40.0,2011-03-11,58989.715000009186
39.0,40.0,2011-03-18,56673.69500001522
39.0,40.0,2011-03-25,56683.64500001261
39.0,40.0,2011-04-01,59836.47500001269
39.0,40.0,2011-04-08,57258.26500000993
39.0,40.0,2011-04-15,56807.385000010974
39.0,40.0,2011-04-22,58928.345000010006
39.0,40.0,2011-04-29,56431.705000013135
39.0,41.0,2011-03-04,393.3774999999868
39.0,41.0,2011-03-11,269.1374999999088
39.0,41.0,2011-03-18,347.3774999999868
39.0,41.0,2011-03-25,370.777499999981
39.0,41.0,2011-04-01,913.3574999999682
39.0,41.0,2011-04-08,623.6974999999065
39.0,41.0,2011-04-15,619.6174999999193
39.0,41.0,2011-04-22,547.537499999903
39.0,41.0,2011-04-29,596.6574999999857
39.0,42.0,2011-03-04,4031.9375000012483
39.0,42.0,2011-03-11,4410.867500000484
39.0,42.0,2011-03-18,3682.017500001323
39.0,42.0,2011-03-25,3877.5075000010806
39.0,42.0,2011-04-01,4144.8575000009405
39.0,42.0,2011-04-08,3334.1775000005405
39.0,42.0,2011-04-15,3167.0275000006336
39.0,42.0,2011-04-22,3716.097500000466
39.0,42.0,2011-04-29,3363.5975000011645
39.0,44.0,2011-03-04,3798.6450000006266
39.0,44.0,2011-03-11,3479.335000000105
39.0,44.0,2011-03-18,3391.9850000007104
39.0,44.0,2011-03-25,4126.815000000552
39.0,44.0,2011-04-01,4467.685000000431
39.0,44.0,2011-04-08,3964.0950000001144
39.0,44.0,2011-04-15,4214.975000000235
39.0,44.0,2011-04-22,4576.444999999974
39.0,44.0,2011-04-29,4250.635000000617
39.0,45.0,2011-04-01,-7.730000000010477
39.0,45.0,2011-04-08,-12.730000000010477
39.0,45.0,2011-04-15,-10.480000000010477
39.0,45.0,2011-04-22,2.8799999999901047
39.0,45.0,2011-04-29,2.8799999999901047
39.0,46.0,2011-03-04,32445.759999992828
39.0,46.0,2011-03-11,30975.379999990146
39.0,46.0,2011-03-18,33052.239999993275
39.0,46.0,2011-03-25,31721.519999992604
39.0,46.0,2011-04-01,35083.37999999201
39.0,46.0,2011-04-08,33665.01999998981
39.0,46.0,2011-04-15,32891.6499999897
39.0,46.0,2011-04-22,33102.099999989885
39.0,46.0,2011-04-29,33551.90999999227
39.0,47.0,2011-03-11,-78.99999999999999
39.0,49.0,2011-03-04,9397.615000002943
39.0,49.0,2011-03-11,7385.565000000335
39.0,49.0,2011-03-18,12585.495000002831
39.0,49.0,2011-03-25,7091.045000002645
39.0,49.0,2011-04-01,8042.505000002608
39.0,49.0,2011-04-08,9502.73500000026
39.0,49.0,2011-04-15,6268.9950000009685
39.0,49.0,2011-04-22,7722.775000000298
39.0,49.0,2011-04-29,8469.075000002906
39.0,51.0,2011-03-04,35.88000000001161
39.0,51.0,2011-03-11,14.120000000009574
39.0,51.0,2011-03-18,66.64000000001
39.0,51.0,2011-03-25,12.760000000008992
39.0,51.0,2011-04-01,41.3200000000103
39.0,51.0,2011-04-08,15.520000000011029
39.0,51.0,2011-04-15,42.680000000010885
39.0,51.0,2011-04-22,30.080000000008702
39.0,51.0,2011-04-29,31.120000000009576
39.0,52.0,2011-03-04,1605.505000000623
39.0,52.0,2011-03-11,1341.8050000005533
39.0,52.0,2011-03-18,1931.8450000006487
39.0,52.0,2011-03-25,1218.9250000006068
39.0,52.0,2011-04-01,1475.505000000594
39.0,52.0,2011-04-08,1658.5250000005544
39.0,52.0,2011-04-15,1849.6650000005393
39.0,52.0,2011-04-22,1654.6950000005381
39.0,52.0,2011-04-29,1324.8450000006196
39.0,54.0,2011-03-04,-107.81000000045572
39.0,54.0,2011-03-11,-10.810000000222885
39.0,54.0,2011-03-18,91.18999999954428
39.0,54.0,2011-03-25,-171.8100000003975
39.0,54.0,2011-04-01,65.18999999960249
39.0,54.0,2011-04-08,-5.810000000222885
39.0,54.0,2011-04-15,-6.810000000281093
39.0,54.0,2011-04-22,-97.81000000022289
39.0,54.0,2011-04-29,-16.810000000455716
39.0,55.0,2011-03-04,4726.584999973341
39.0,55.0,2011-03-11,7342.4749999758
39.0,55.0,2011-03-18,10421.884999973154
39.0,55.0,2011-03-25,6685.074999973564
39.0,55.0,2011-04-01,7450.614999973602
39.0,55.0,2011-04-08,7603.384999975949
39.0,55.0,2011-04-15,4687.904999975502
39.0,55.0,2011-04-22,5077.484999976507
39.0,55.0,2011-04-29,5222.684999972968
39.0,56.0,2011-03-04,5602.502500005259
39.0,56.0,2011-03-11,7534.43250000403
39.0,56.0,2011-03-18,12054.422500005185
39.0,56.0,2011-03-25,8939.992500005017
39.0,56.0,2011-04-01,15582.182500004961
39.0,56.0,2011-04-08,12242.842500004179
39.0,56.0,2011-04-15,11499.412500004011
39.0,56.0,2011-04-22,13175.062500003918
39.0,56.0,2011-04-29,9041.98250000524
39.0,58.0,2011-03-04,2694.4974999963197
39.0,58.0,2011-03-11,1764.4974999965525
39.0,58.0,2011-03-18,2954.4974999962033
39.0,58.0,2011-03-25,2228.4974999963197
39.0,58.0,2011-04-01,1427.4974999963197
39.0,58.0,2011-04-08,1914.4974999965525
39.0,58.0,2011-04-15,1362.497499996436
39.0,58.0,2011-04-22,2934.4974999965525
39.0,58.0,2011-04-29,3314.4974999963197
39.0,59.0,2011-03-04,396.84499999665627
39.0,59.0,2011-03-11,204.56499999686116
39.0,59.0,2011-03-18,409.65499999659573
39.0,59.0,2011-03-25,341.304999996619
39.0,59.0,2011-04-01,269.1349999966935
39.0,59.0,2011-04-08,247.04499999684253
39.0,59.0,2011-04-15,458.3549999968984
39.0,59.0,2011-04-22,449.9249999969636
39.0,59.0,2011-04-29,373.67499999661436
39.0,60.0,2011-03-11,6.999999999999999
39.0,67.0,2011-03-04,8497.58749999603
39.0,67.0,2011-03-11,8325.177499995882
39.0,67.0,2011-03-18,7646.827499996021
39.0,67.0,2011-03-25,9518.487499995937
39.0,67.0,2011-04-01,13136.297499995993
39.0,67.0,2011-04-08,9708.897499995854
39.0,67.0,2011-04-15,9339.907499995863
39.0,67.0,2011-04-22,9410.507499995723
39.0,67.0,2011-04-29,11556.677499996114
39.0,71.0,2011-03-04,6736.672499998094
39.0,71.0,2011-03-11,5874.492499998392
39.0,71.0,2011-03-18,4562.682499998104
39.0,71.0,2011-03-25,5053.4624999981315
39.0,71.0,2011-04-01,4381.122499998164
39.0,71.0,2011-04-08,3748.1624999984347
39.0,71.0,2011-04-15,5236.502499998402
39.0,71.0,2011-04-22,3880.0424999984393
39.0,71.0,2011-04-29,3768.54249999809
39.0,72.0,2011-03-04,53242.47499996179
39.0,72.0,2011-03-11,44419.944999971776
39.0,72.0,2011-03-18,38625.31499996164
39.0,72.0,2011-03-25,33363.02499996254
39.0,72.0,2011-04-01,32528.084999964925
39.0,72.0,2011-04-08,38105.28499997163
39.0,72.0,2011-04-15,30222.27499996999
39.0,72.0,2011-04-22,32411.10499997193
39.0,72.0,2011-04-29,29909.144999963584
39.0,74.0,2011-03-04,21366.007499988486
39.0,74.0,2011-03-11,17691.537499987582
39.0,74.0,2011-03-18,20027.557499988532
39.0,74.0,2011-03-25,18188.5574999883
39.0,74.0,2011-04-01,17610.8074999883
39.0,74.0,2011-04-08,17927.407499987694
39.0,74.0,2011-04-15,19265.177499987713
39.0,74.0,2011-04-22,18481.06749998761
39.0,74.0,2011-04-29,18411.007499988253
39.0,79.0,2011-03-04,39186.639999978055
39.0,79.0,2011-03-11,34524.859999978056
39.0,79.0,2011-03-18,33510.50999997805
39.0,79.0,2011-03-25,32767.469999977984
39.0,79.0,2011-04-01,39252.27999997804
39.0,79.0,2011-04-08,34701.26999997803
39.0,79.0,2011-04-15,36382.34999997804
39.0,79.0,2011-04-22,35314.45999997802
39.0,79.0,2011-04-29,33893.44999997799
39.0,80.0,2011-03-04,11951.262499993965
39.0,80.0,2011-03-11,11114.97249999416
39.0,80.0,2011-03-18,10645.372499993951
39.0,80.0,2011-03-25,11161.082499993914
39.0,80.0,2011-04-01,11811.972499994044
39.0,80.0,2011-04-08,10605.892499994203
39.0,80.0,2011-04-15,10418.862499994175
39.0,80.0,2011-04-22,11589.47249999416
39.0,80.0,2011-04-29,11055.602499993933
39.0,81.0,2011-03-04,19949.632499993866
39.0,81.0,2011-03-11,19639.58249999219
39.0,81.0,2011-03-18,19325.14249999411
39.0,81.0,2011-03-25,19968.61249999338
39.0,81.0,2011-04-01,20521.3824999934
39.0,81.0,2011-04-08,19659.712499992544
39.0,81.0,2011-04-15,19268.24249999234
39.0,81.0,2011-04-22,19565.072499992413
39.0,81.0,2011-04-29,20207.30249999379
39.0,82.0,2011-03-04,16902.45249998474
39.0,82.0,2011-03-11,16090.48249998314
39.0,82.0,2011-03-18,17264.99249998571
39.0,82.0,2011-03-25,15893.162499984704
39.0,82.0,2011-04-01,18538.77249998411
39.0,82.0,2011-04-08,17989.622499982805
39.0,82.0,2011-04-15,15835.612499983028
39.0,82.0,2011-04-22,16912.252499982693
39.0,82.0,2011-04-29,17186.77249998504
39.0,83.0,2011-03-04,6322.534999995709
39.0,83.0,2011-03-11,5727.274999995787
39.0,83.0,2011-03-18,5817.014999995719
39.0,83.0,2011-03-25,5624.064999995708
39.0,83.0,2011-04-01,8426.404999995733
39.0,83.0,2011-04-08,6304.534999995767
39.0,83.0,2011-04-15,6069.624999995793
39.0,83.0,2011-04-22,5740.464999995789
39.0,83.0,2011-04-29,5217.604999995716
39.0,85.0,2011-03-04,1589.1224999993133
39.0,85.0,2011-03-11,1490.6524999991666
39.0,85.0,2011-03-18,1270.892499999332
39.0,85.0,2011-03-25,1786.4224999993016
39.0,85.0,2011-04-01,1568.302499999248
39.0,85.0,2011-04-08,1044.8324999991596
39.0,85.0,2011-04-15,1848.1024999991782
39.0,85.0,2011-04-22,1846.6724999991852
39.0,85.0,2011-04-29,1798.8124999993156
39.0,87.0,2011-03-04,6278.487499997951
39.0,87.0,2011-03-11,5267.0974999977625
39.0,87.0,2011-03-18,5300.767499997921
39.0,87.0,2011-03-25,5770.127499997907
39.0,87.0,2011-04-01,5949.777499997872
39.0,87.0,2011-04-08,6218.0274999977555
39.0,87.0,2011-04-15,5145.077499997802
39.0,87.0,2011-04-22,5185.877499997732
39.0,87.0,2011-04-29,4373.887499997916
39.0,90.0,2011-03-04,76869.61749998269
39.0,90.0,2011-03-11,73341.9774999765
39.0,90.0,2011-03-18,72238.34749998314
39.0,90.0,2011-03-25,75040.13749998224
39.0,90.0,2011-04-01,80833.64749998202
39.0,90.0,2011-04-08,75930.96749997673
39.0,90.0,2011-04-15,73465.21749997673
39.0,90.0,2011-04-22,75019.45749997509
39.0,90.0,2011-04-29,74541.46749998232
39.0,91.0,2011-03-04,60637.884999992006
39.0,91.0,2011-03-11,59560.404999989696
39.0,91.0,2011-03-18,57610.86499999152
39.0,91.0,2011-03-25,58537.754999991186
39.0,91.0,2011-04-01,62422.93499999089
39.0,91.0,2011-04-08,58485.55499999007
39.0,91.0,2011-04-15,60822.17499999018
39.0,91.0,2011-04-22,61542.41499998947
39.0,91.0,2011-04-29,57751.58499999126
39.0,92.0,2011-03-04,102916.45749994733
39.0,92.0,2011-03-11,96636.1074999449
39.0,92.0,2011-03-18,94556.33749994815
39.0,92.0,2011-03-25,99691.79749994718
39.0,92.0,2011-04-01,107450.8274999465
39.0,92.0,2011-04-08,98765.02749994483
39.0,92.0,2011-04-15,97589.07749994558
39.0,92.0,2011-04-22,99462.4874999448
39.0,92.0,2011-04-29,96445.02749994762
39.0,93.0,2011-03-04,38486.41999996609
39.0,93.0,2011-03-11,36976.869999963485
39.0,93.0,2011-03-18,36561.04999996691
39.0,93.0,2011-03-25,37649.97999996568
39.0,93.0,2011-04-01,43254.629999965124
39.0,93.0,2011-04-08,41296.99999996337
39.0,93.0,2011-04-15,39260.839999963224
39.0,93.0,2011-04-22,38721.11999996255
39.0,93.0,2011-04-29,38035.63999996583
39.0,94.0,2011-03-04,58103.65749999583
39.0,94.0,2011-03-11,56328.947499992144
39.0,94.0,2011-03-18,55446.63749999628
39.0,94.0,2011-03-25,60112.34749999531
39.0,94.0,2011-04-01,65507.80749999434
39.0,94.0,2011-04-08,65293.52749999222
39.0,94.0,2011-04-15,58261.007499992666
39.0,94.0,2011-04-22,59404.067499992256
39.0,94.0,2011-04-29,58290.21749999542
39.0,95.0,2011-03-04,96764.69249997818
39.0,95.0,2011-03-11,96259.76249997289
39.0,95.0,2011-03-18,95447.60249997833
39.0,95.0,2011-03-25,96435.75249997684
39.0,95.0,2011-04-01,105335.85249997646
39.0,95.0,2011-04-08,98560.23249997356
39.0,95.0,2011-04-15,102777.12249997415
39.0,95.0,2011-04-22,100398.57249997341
39.0,95.0,2011-04-29,104831.88249997766
39.0,96.0,2011-03-04,21479.694999990905
39.0,96.0,2011-03-11,22487.48499998908
39.0,96.0,2011-03-18,24493.384999990383
39.0,96.0,2011-03-25,22989.20499999068
39.0,96.0,2011-04-01,30265.05499999031
39.0,96.0,2011-04-08,25226.724999989303
39.0,96.0,2011-04-15,23256.32499998893
39.0,96.0,2011-04-22,25282.564999989154
39.0,96.0,2011-04-29,27266.05499999031
39.0,97.0,2011-03-04,22651.28999999604
39.0,97.0,2011-03-11,22735.66999999453
39.0,97.0,2011-03-18,22640.45999999643
39.0,97.0,2011-03-25,23042.64999999591
39.0,97.0,2011-04-01,24452.87999999589
39.0,97.0,2011-04-08,23086.069999994903
39.0,97.0,2011-04-15,23312.21999999481
39.0,97.0,2011-04-22,23657.839999994456
39.0,97.0,2011-04-29,24204.099999996095
39.0,98.0,2011-03-04,8872.584999996117
39.0,98.0,2011-03-11,8421.974999996713
39.0,98.0,2011-03-18,8263.364999995913
39.0,98.0,2011-03-25,8998.124999996155
39.0,98.0,2011-04-01,11234.054999996322
39.0,98.0,2011-04-08,11021.63499999663
39.0,98.0,2011-04-15,7687.904999996648
39.0,98.0,2011-04-22,8305.044999996779
39.0,98.0,2011-04-29,7928.134999996164
39.0,99.0,2011-03-04,0.009999999999962483
39.0,99.0,2011-03-11,166.99999999999997
39.0,99.0,2011-04-01,166.99999999999997
39.0,99.0,2011-04-15,166.99999999999997
39.0,99.0,2011-04-22,0.010000000000047748
40.0,1.0,2011-03-04,18254.014999999144
40.0,1.0,2011-03-11,17638.194999999603
40.0,1.0,2011-03-18,17955.774999999096
40.0,1.0,2011-03-25,20264.934999999186
40.0,1.0,2011-04-01,43777.94499999926
40.0,1.0,2011-04-08,27296.7549999996
40.0,1.0,2011-04-15,13931.79499999958
40.0,1.0,2011-04-22,12869.094999999626
40.0,1.0,2011-04-29,13022.614999999121
40.0,2.0,2011-03-04,25408.494999998285
40.0,2.0,2011-03-11,24080.26499999842
40.0,2.0,2011-03-18,23722.314999998234
40.0,2.0,2011-03-25,23621.794999998216
40.0,2.0,2011-04-01,25525.87499999829
40.0,2.0,2011-04-08,23685.44499999847
40.0,2.0,2011-04-15,25090.304999998458
40.0,2.0,2011-04-22,23736.874999998407
40.0,2.0,2011-04-29,22743.884999998183
40.0,3.0,2011-03-04,5130.174999998781
40.0,3.0,2011-03-11,5032.174999999246
40.0,3.0,2011-03-18,4715.394999998753
40.0,3.0,2011-03-25,4785.484999998836
40.0,3.0,2011-04-01,5394.004999998855
40.0,3.0,2011-04-08,4175.594999999172
40.0,3.0,2011-04-15,4572.594999999172
40.0,3.0,2011-04-22,4276.244999999311
40.0,3.0,2011-04-29,3934.094999998706
40.0,4.0,2011-03-04,25236.214999995485
40.0,4.0,2011-03-11,21846.50499999555
40.0,4.0,2011-03-18,21281.65499999546
40.0,4.0,2011-03-25,21790.38499999547
40.0,4.0,2011-04-01,23785.494999995484
40.0,4.0,2011-04-08,21246.32499999553
40.0,4.0,2011-04-15,22212.984999995533
40.0,4.0,2011-04-22,21871.75499999555
40.0,4.0,2011-04-29,20730.83499999545
40.0,5.0,2011-03-04,20132.80750000484
40.0,5.0,2011-03-11,23820.73750000268
40.0,5.0,2011-03-18,21320.617500005363
40.0,5.0,2011-03-25,30458.727500004767
40.0,5.0,2011-04-01,29237.197500004506
40.0,5.0,2011-04-08,18001.347500003016
40.0,5.0,2011-04-15,18434.777500002718
40.0,5.0,2011-04-22,21956.82750000253
40.0,5.0,2011-04-29,16945.607500004655
40.0,6.0,2011-03-04,1390.3324999940266
40.0,6.0,2011-03-11,1077.9224999957403
40.0,6.0,2011-03-18,1598.622499994064
40.0,6.0,2011-03-25,1211.4224999943433
40.0,6.0,2011-04-01,3158.6724999943435
40.0,6.0,2011-04-08,858.7924999953864
40.0,6.0,2011-04-15,1660.4824999953305
40.0,6.0,2011-04-22,731.9424999957589
40.0,6.0,2011-04-29,1774.882499994306
40.0,7.0,2011-03-04,11788.914999973764
40.0,7.0,2011-03-11,14607.494999975235
40.0,7.0,2011-03-18,18349.84499997393
40.0,7.0,2011-03-25,16470.214999974043
40.0,7.0,2011-04-01,24047.094999974397
40.0,7.0,2011-04-08,18767.564999975533
40.0,7.0,2011-04-15,15267.004999975477
40.0,7.0,2011-04-22,14713.344999975328
40.0,7.0,2011-04-29,12058.624999974192
40.0,8.0,2011-03-04,36280.67999999316
40.0,8.0,2011-03-11,33351.8699999938
40.0,8.0,2011-03-18,32933.499999993226
40.0,8.0,2011-03-25,30949.479999993204
40.0,8.0,2011-04-01,34629.409999993375
40.0,8.0,2011-04-08,31254.059999993744
40.0,8.0,2011-04-15,32363.72999999367
40.0,8.0,2011-04-22,30244.919999993846
40.0,8.0,2011-04-29,29705.599999993083
40.0,9.0,2011-03-04,9461.38749999263
40.0,9.0,2011-03-11,10602.317499994195
40.0,9.0,2011-03-18,11242.117499992612
40.0,9.0,2011-03-25,11035.657499992649
40.0,9.0,2011-04-01,15804.18749999291
40.0,9.0,2011-04-08,15455.447499994083
40.0,9.0,2011-04-15,14080.157499994046
40.0,9.0,2011-04-22,15342.837499994213
40.0,9.0,2011-04-29,16538.13749999263
40.0,10.0,2011-03-04,12907.472499989326
40.0,10.0,2011-03-11,14087.892499987855
40.0,10.0,2011-03-18,17718.96249998955
40.0,10.0,2011-03-25,17865.722499989326
40.0,10.0,2011-04-01,17429.97249998886
40.0,10.0,2011-04-08,20322.992499987948
40.0,10.0,2011-04-15,19801.012499987966
40.0,10.0,2011-04-22,20048.822499987557
